age,marathoner_type,vaporfly,race_time,male
24,first_timer,0,14076.722,1
31,first_timer,1,15447.207,0
30,first_timer,1,16282.389,0
35,first_timer,1,14355.074,1
33,first_timer,0,16088.636,0
36,first_timer,1,12733.593,0
29,first_timer,0,14727.268,0
36,first_timer,1,14780.275,0
33,first_timer,0,16904.627,0
42,first_timer,1,11168.672,0
28,first_timer,0,14614.758,0
36,first_timer,1,15033.726,0
37,first_timer,1,11568.162,0
32,first_timer,1,12716.344,0
34,first_timer,1,15190.961,0
28,first_timer,0,15035.768,0
33,first_timer,1,15096.403,0
27,first_timer,1,13237.377,0
47,first_timer,1,14623.07,0
37,first_timer,0,14284.862,0
27,first_timer,0,16255.095,0
30,first_timer,1,16389.564,0
45,first_timer,1,14059.578,0
30,first_timer,0,16991.748,0
35,first_timer,0,14605.059,1
42,first_timer,1,13413.649,1
18,first_timer,0,17992.762,0
33,first_timer,0,14056.966,1
20,first_timer,0,16089.307,0
19,first_timer,1,17721.695,1
35,first_timer,0,16429.033,0
27,first_timer,0,15675.168,0
38,first_timer,0,14307.347,1
25,first_timer,0,17233.709,0
23,first_timer,0,16629.014,0
44,first_timer,1,14256.225,0
23,first_timer,0,13501.987,1
27,first_timer,1,16557.539,0
26,first_timer,0,14485.253,1
42,first_timer,0,13607.862,0
27,first_timer,0,15601.729,0
42,first_timer,0,10757.781,1
28,first_timer,1,13409.558,1
24,first_timer,0,16422.604,1
32,first_timer,1,12712.109,0
32,first_timer,1,11681.769,1
33,first_timer,1,16546.629,0
33,first_timer,1,14972.142,0
30,first_timer,1,14795.763,0
33,first_timer,0,15132.554,1
33,first_timer,1,13704.597,0
35,first_timer,0,15952.458,0
52,first_timer,0,14601.502,0
34,first_timer,0,13099.686,0
23,first_timer,0,14763.62,0
28,first_timer,1,16140.966,0
50,first_timer,1,12988.901,0
34,first_timer,0,13430.049,0
32,first_timer,0,16503.416,0
32,first_timer,0,13748.343,1
31,first_timer,0,16266.283,0
48,first_timer,1,13172.085,0
39,first_timer,1,11890.985,0
33,first_timer,1,11534.853,0
38,first_timer,1,13783.545,0
40,first_timer,1,12977.755,0
40,first_timer,0,15657.702,0
40,first_timer,1,14558.235,0
37,first_timer,0,11207.311,1
39,first_timer,1,15769.303,0
34,first_timer,1,13166.041,1
32,first_timer,0,16156.484,0
30,first_timer,0,15599.553,0
34,first_timer,0,13273.768,1
42,first_timer,0,11986.824,1
28,first_timer,0,14922.431,1
34,first_timer,0,14818.582,1
22,first_timer,0,15380.192,0
28,first_timer,0,13903.846,0
35,first_timer,0,16131.591,0
41,first_timer,0,15613.935,0
34,first_timer,0,16125.683,0
29,first_timer,0,16189.571,0
29,first_timer,1,13625.451,1
33,first_timer,0,15836.02,0
20,first_timer,1,14700.854,0
37,first_timer,0,14916.151,0
32,first_timer,0,14631.917,1
27,first_timer,0,14097.106,0
26,first_timer,0,13839.292,1
41,first_timer,1,13319.999,0
30,first_timer,0,13605.469,1
33,first_timer,1,12194.04,1
32,first_timer,1,14151.802,0
43,first_timer,1,16612.646,0
29,first_timer,0,16604.305,0
34,first_timer,1,14172.372,1
31,first_timer,0,17086.857,0
42,first_timer,0,17732.77,0
26,first_timer,1,16684.535,1
33,first_timer,0,14212.645,1
35,first_timer,1,16144.182,0
44,first_timer,1,15252.96,0
24,first_timer,1,16008.216,0
41,first_timer,1,11473.026,1
33,first_timer,0,16351.756,0
45,first_timer,1,15931.788,0
33,first_timer,1,15182.689,1
38,first_timer,0,11823.109,1
42,first_timer,1,11838.096,1
36,first_timer,1,12628.927,1
29,first_timer,1,16579.324,0
24,first_timer,0,17126.307,1
38,first_timer,0,13911.654,0
34,first_timer,0,18861.82,0
34,first_timer,1,9955.2813,1
34,first_timer,0,14197.587,0
38,first_timer,1,12816.136,0
34,first_timer,0,12269.004,1
33,first_timer,1,13643.316,0
31,first_timer,0,13303.154,0
39,first_timer,1,11972.261,1
31,first_timer,0,14566.991,1
46,first_timer,1,13217.494,0
25,first_timer,1,15286.517,1
27,first_timer,1,14507.073,0
28,first_timer,0,13281.608,1
41,first_timer,1,13580.157,0
28,first_timer,0,11625.517,1
32,first_timer,0,16365.414,0
40,first_timer,0,12504.834,1
35,first_timer,1,16228.115,0
29,first_timer,1,17555.988,0
42,first_timer,1,17103.578,0
51,first_timer,1,13827.217,0
37,first_timer,1,15085.893,0
40,first_timer,1,15688.639,0
34,first_timer,0,12559.648,1
47,first_timer,1,14299.287,0
50,first_timer,0,14740.223,1
42,first_timer,0,12486.043,0
41,first_timer,1,13901.919,0
30,first_timer,0,15345.74,0
28,first_timer,0,14651.32,0
39,first_timer,0,13553.507,0
33,first_timer,1,12836.799,1
41,first_timer,1,13259.186,0
42,first_timer,0,15806.609,0
36,first_timer,1,12270.468,1
38,first_timer,0,15871.791,1
36,first_timer,1,14287.383,0
25,first_timer,1,12563.63,1
32,first_timer,1,15673.313,0
37,first_timer,1,13881.383,0
39,first_timer,1,11438.188,1
22,first_timer,0,15813.463,1
29,first_timer,0,14432.129,1
45,first_timer,1,13545.876,0
40,first_timer,1,14642.512,0
36,first_timer,0,12122.664,1
43,first_timer,1,11254.783,1
30,first_timer,1,14717.204,0
24,first_timer,0,13124.291,1
22,first_timer,0,16959.412,0
33,first_timer,1,12002.588,1
26,first_timer,0,17131.617,0
28,first_timer,1,13539.979,1
31,first_timer,1,15166.935,0
38,first_timer,0,15538.662,0
38,first_timer,1,13736.802,0
35,first_timer,0,14115.788,0
28,first_timer,1,13780.477,0
40,first_timer,1,14021.961,0
40,first_timer,1,13587.753,1
47,first_timer,0,16817.891,0
38,first_timer,1,13321.42,1
39,first_timer,1,13450.531,0
41,first_timer,1,12437.978,1
38,first_timer,0,14745.034,0
35,first_timer,1,16466.189,0
38,first_timer,0,12858.131,1
40,first_timer,0,13778.009,0
26,first_timer,0,16764.479,0
43,first_timer,0,13876.942,0
30,first_timer,1,13378.674,0
31,first_timer,0,14673.332,1
39,first_timer,1,13014.584,0
36,first_timer,1,15745.533,0
32,first_timer,0,18522.211,0
23,first_timer,0,13847.626,1
40,first_timer,0,15138.478,0
32,first_timer,1,14181.214,0
24,first_timer,1,13158.213,0
29,first_timer,1,16686.686,0
33,first_timer,1,15121.72,0
40,first_timer,1,13759.605,1
44,first_timer,0,13207.164,1
35,first_timer,1,14430.844,0
40,first_timer,0,14898.427,0
33,first_timer,0,11802.974,1
30,first_timer,0,14683.312,0
31,first_timer,1,14731.691,0
35,first_timer,0,16650.512,0
31,first_timer,1,15030.743,0
36,first_timer,0,11808.222,1
30,first_timer,1,11178.381,1
22,first_timer,1,14861.185,1
49,first_timer,1,13189.623,0
39,first_timer,0,16831.641,0
37,first_timer,1,14581.318,1
38,first_timer,1,11326.678,1
37,first_timer,0,16269.171,0
38,first_timer,1,13272.412,0
24,first_timer,0,13977.559,1
37,first_timer,0,15369.238,1
46,first_timer,0,12029.952,0
48,first_timer,1,9099.2637,1
38,first_timer,1,15732.767,0
30,first_timer,1,16895.973,0
40,first_timer,1,12857.207,1
29,first_timer,1,13704.441,1
32,first_timer,1,12177.034,1
33,first_timer,1,12906.131,1
35,first_timer,1,17497.021,0
31,first_timer,0,16438.799,0
30,first_timer,1,13777.903,0
43,first_timer,1,11728.26,0
37,first_timer,0,12784.861,1
26,first_timer,0,13747.372,1
34,first_timer,0,13277.534,1
46,first_timer,1,13949.04,0
36,first_timer,0,13589.434,1
47,first_timer,1,14034.852,0
33,first_timer,0,11687.673,1
31,first_timer,1,18264.016,0
38,first_timer,0,14868.858,1
21,first_timer,0,16469.615,1
45,first_timer,1,12348.009,1
28,first_timer,0,13834.063,1
37,first_timer,0,15453.9,0
35,first_timer,1,15777.955,0
28,first_timer,0,16391.723,0
38,first_timer,1,14564.94,0
36,first_timer,1,13978.871,0
33,first_timer,0,15511.037,1
31,first_timer,1,16090.573,0
31,first_timer,0,12335.844,1
52,first_timer,0,14818.847,0
41,first_timer,1,11159.616,0
36,first_timer,1,16109.042,0
28,first_timer,1,13996.375,0
26,first_timer,1,14447.76,0
23,first_timer,0,17369.09,0
39,first_timer,1,13618.682,1
38,first_timer,1,13667.111,1
47,first_timer,0,8626.9668,1
28,first_timer,1,14698.408,0
41,first_timer,0,13160.649,1
32,first_timer,0,13049.149,1
36,first_timer,0,13857.043,0
21,first_timer,0,13890.803,1
41,first_timer,1,12146.31,1
38,first_timer,0,14561.241,0
22,first_timer,1,17721.063,0
42,first_timer,0,12790.091,1
32,first_timer,0,15985.173,0
47,first_timer,1,14106.471,0
49,first_timer,1,11945.65,1
34,first_timer,0,14161.989,1
32,first_timer,1,13591.491,1
24,first_timer,1,15880.284,0
39,first_timer,0,12574.135,1
40,first_timer,0,14317.681,0
34,first_timer,0,14404.397,0
35,first_timer,1,14876.247,0
38,first_timer,0,13993.871,1
34,first_timer,1,15342.107,0
40,first_timer,1,13299.066,0
27,first_timer,0,15199.036,1
37,first_timer,0,13763.139,1
41,first_timer,1,11840.38,1
40,first_timer,1,11598.317,1
29,first_timer,0,14031.186,0
30,first_timer,0,11905.123,1
32,first_timer,1,13796.412,0
47,first_timer,1,9575.3887,1
22,first_timer,0,16880.811,0
34,first_timer,1,17544.666,0
33,first_timer,1,14409.717,1
36,first_timer,0,18172.199,0
33,first_timer,0,14961.5,0
29,first_timer,1,16260.637,0
40,first_timer,0,13332.547,1
34,first_timer,0,15532.31,1
39,first_timer,1,14977.804,0
35,first_timer,0,14249.568,0
19,first_timer,0,17481.719,0
38,first_timer,1,13160.296,0
28,first_timer,0,16779.238,0
36,first_timer,0,18337.211,0
35,first_timer,0,13595.617,0
33,first_timer,1,15150.007,1
48,first_timer,0,14899.098,0
27,first_timer,1,16402.646,0
32,first_timer,1,12034.439,1
37,first_timer,1,16550.773,0
35,first_timer,1,13163.592,1
31,first_timer,1,16032.927,1
47,first_timer,0,15539.532,0
55,first_timer,1,13017.63,0
31,first_timer,1,15050.818,1
34,first_timer,1,12191.856,1
40,first_timer,0,14076.671,0
32,first_timer,0,14091.32,0
21,first_timer,1,16069.338,0
33,first_timer,0,15262.311,0
32,first_timer,1,12243.17,1
36,first_timer,1,11868.116,0
48,first_timer,1,11459.643,1
46,first_timer,1,15382.742,0
35,first_timer,1,13034.435,0
38,first_timer,0,16010.347,0
48,first_timer,1,10635.952,1
49,first_timer,1,11367.288,1
41,first_timer,0,13698.767,1
27,first_timer,0,19244.039,0
35,first_timer,0,14923.178,0
39,first_timer,1,14574.314,0
30,first_timer,0,13458.743,1
38,first_timer,1,12872.656,0
35,first_timer,0,14534.473,0
35,first_timer,0,13943.576,1
31,first_timer,1,13241.414,0
43,first_timer,1,14018.715,1
35,first_timer,0,13988.459,0
36,first_timer,0,17032.498,0
33,first_timer,1,15818.505,0
33,first_timer,1,13746.282,1
45,first_timer,1,12584.901,0
37,first_timer,0,13031.274,1
21,first_timer,1,17081.154,0
28,first_timer,0,15608.362,1
34,first_timer,1,14943.512,0
27,first_timer,1,13726.907,1
36,first_timer,1,14877.49,1
39,first_timer,1,13006.59,1
40,first_timer,0,13166.714,1
38,first_timer,1,13217.946,1
28,first_timer,0,16765.547,0
36,first_timer,1,15976.471,0
33,first_timer,0,15928.748,0
35,first_timer,0,13656.983,0
34,first_timer,0,12990.534,1
35,first_timer,1,13828.598,0
23,first_timer,0,16608.684,1
35,first_timer,1,15680.473,0
19,first_timer,1,17218.275,0
41,first_timer,0,15425.802,0
37,first_timer,1,13961.19,1
29,first_timer,0,14394.135,0
41,first_timer,1,16723.188,0
31,first_timer,0,15271.046,0
29,first_timer,0,15328.382,0
29,first_timer,0,15515.1,0
42,first_timer,0,13709.356,0
32,first_timer,0,16443.266,0
23,first_timer,0,13560.934,1
39,first_timer,1,14145.537,0
23,first_timer,0,16841.059,1
32,first_timer,0,17999.602,0
40,first_timer,1,11491.252,1
39,first_timer,1,10117.408,1
37,first_timer,1,14971.951,0
32,first_timer,1,14455.393,0
30,first_timer,1,14613.974,0
40,first_timer,1,14465.05,0
37,first_timer,1,15809.428,0
44,first_timer,0,12501.497,1
42,first_timer,1,15186.711,0
49,first_timer,0,12651.402,0
47,first_timer,0,14247.497,0
39,first_timer,1,11740.565,1
28,first_timer,0,17297.082,0
25,first_timer,1,12740.155,1
49,first_timer,1,12645.084,0
47,first_timer,1,14358.51,1
37,first_timer,0,11336.923,0
41,first_timer,0,13585.771,0
34,first_timer,1,15299.551,0
24,first_timer,1,16772.053,1
31,first_timer,1,13877.672,0
32,first_timer,1,16567.35,0
34,first_timer,1,14983.677,1
29,first_timer,1,16084.946,0
30,first_timer,0,15330.033,0
23,first_timer,0,15551.092,1
33,first_timer,1,15630.738,0
34,first_timer,0,13549.112,1
31,first_timer,0,14045.474,1
37,first_timer,0,12277.662,1
41,first_timer,1,14517.923,0
29,first_timer,0,16134.961,1
47,first_timer,1,12384.598,0
42,first_timer,1,12172.848,0
33,first_timer,0,17294.59,0
42,first_timer,1,12488.911,0
37,first_timer,1,14811.219,0
24,first_timer,0,12310.17,1
31,first_timer,0,15390.658,0
42,first_timer,1,12067.516,0
37,first_timer,1,16106.281,0
29,first_timer,0,16639.068,0
33,first_timer,1,15557.818,0
41,first_timer,0,14657.154,1
34,first_timer,1,13329.205,1
30,first_timer,0,14638.545,1
30,first_timer,1,15018.889,0
37,first_timer,1,12117.362,0
40,first_timer,1,13606.811,0
39,first_timer,1,10868.866,1
30,first_timer,1,9930.5254,1
30,first_timer,1,15514.966,0
28,first_timer,0,15496.316,1
31,first_timer,0,16704.412,0
34,first_timer,1,18846.285,0
35,first_timer,0,12065.621,0
36,first_timer,0,15244.545,0
34,first_timer,1,14346.42,1
28,first_timer,1,14498.498,0
35,first_timer,0,14635.503,1
33,first_timer,1,16471.828,0
40,first_timer,0,15335.339,0
26,first_timer,0,14884.968,1
37,first_timer,1,12424.176,1
28,first_timer,0,16071.974,0
48,first_timer,1,12421.844,0
33,first_timer,1,14189.982,0
31,first_timer,0,15983.15,0
33,first_timer,0,16684.084,0
35,first_timer,1,15124.47,0
28,first_timer,0,12455.984,1
28,first_timer,0,15792.086,0
28,first_timer,0,15993.757,1
27,first_timer,0,13262.918,1
30,first_timer,1,15774.378,0
37,first_timer,0,10141.402,1
30,first_timer,0,15465.349,0
26,first_timer,1,14862.84,0
39,first_timer,1,15344.171,0
26,first_timer,0,15033.819,0
48,first_timer,1,14570.55,0
47,first_timer,1,17418.643,0
53,first_timer,0,13865.821,0
41,first_timer,0,14504.85,0
29,first_timer,0,14196.909,1
26,first_timer,1,16236.404,0
32,first_timer,0,17471.984,0
42,first_timer,1,14288.316,0
30,first_timer,1,18082.098,0
26,first_timer,0,17284.186,0
27,first_timer,0,17011.238,0
19,first_timer,0,15653.392,1
30,first_timer,0,12966.533,1
31,first_timer,1,18843.17,0
36,first_timer,0,16049.726,1
26,first_timer,0,13972.857,1
32,first_timer,1,16158.341,1
33,first_timer,0,17484.596,0
41,first_timer,1,12897.229,1
38,first_timer,1,16159.74,0
29,first_timer,1,15546.253,0
42,first_timer,1,11294.221,1
37,first_timer,0,12684.807,0
33,first_timer,1,15578.018,0
39,first_timer,1,14805.712,0
35,first_timer,1,14240.021,0
41,first_timer,1,12659.422,0
26,first_timer,1,12895.562,1
32,first_timer,0,18222.943,0
37,first_timer,0,15370.112,0
33,first_timer,1,17641.074,0
30,first_timer,0,14305.229,1
22,first_timer,1,13483.241,1
48,first_timer,1,13432.423,0
25,first_timer,0,19396.48,0
33,first_timer,0,12643.452,1
27,first_timer,1,15332.96,0
23,first_timer,0,12364.58,1
35,first_timer,0,15300.186,0
36,first_timer,1,12913.548,0
38,first_timer,0,12554.373,1
44,first_timer,1,12940.736,0
37,first_timer,1,14151.601,1
40,first_timer,1,11362.577,1
33,first_timer,0,15015.081,0
36,first_timer,1,15601.172,0
21,first_timer,0,13726.578,1
50,first_timer,1,11809.22,1
31,first_timer,0,14596.96,0
43,first_timer,0,15513.395,0
28,first_timer,0,12737.624,1
30,first_timer,1,12222.372,1
27,first_timer,0,15471.969,0
47,first_timer,1,12221.065,1
29,first_timer,1,14652.415,0
32,first_timer,1,13481.842,1
25,first_timer,0,15781.855,0
45,first_timer,0,11161.193,1
33,first_timer,1,14252.04,0
33,first_timer,0,16663.672,0
27,first_timer,1,12730.504,1
34,first_timer,1,13675.34,0
38,first_timer,1,15924.723,1
39,first_timer,1,12668.744,1
33,first_timer,0,13201.133,1
29,first_timer,0,15456.039,1
30,first_timer,0,13880.768,0
32,first_timer,1,12958.938,1
31,first_timer,1,16565.998,0
23,first_timer,0,13666.476,1
22,first_timer,0,14360.809,1
31,first_timer,1,12994.556,1
33,first_timer,1,12651.451,1
38,first_timer,1,12872.822,0
40,first_timer,0,13769.738,0
30,first_timer,1,16127.02,0
28,first_timer,1,14381.483,0
32,first_timer,0,13694.659,1
26,first_timer,0,14252.276,0
31,first_timer,1,10652.554,1
35,first_timer,1,13967.521,0
33,first_timer,1,15972.711,0
36,first_timer,0,16574.074,0
36,first_timer,1,14620.305,0
28,first_timer,0,13478.695,0
30,first_timer,1,14684.506,0
35,first_timer,0,14598.579,1
43,first_timer,0,11111.46,1
31,first_timer,0,16088.713,0
38,first_timer,1,14387.715,0
39,first_timer,0,13872.748,1
34,first_timer,1,16221.122,0
41,first_timer,1,12166.086,0
36,first_timer,1,12891.842,1
38,first_timer,0,14369.126,1
31,first_timer,1,13292.308,1
41,first_timer,1,12975.612,1
34,first_timer,0,14202.398,1
43,first_timer,1,10970.362,1
32,first_timer,1,17184.865,0
35,first_timer,1,17471.256,0
38,first_timer,0,17258.906,0
38,first_timer,0,13600.678,0
39,first_timer,1,13410.404,0
31,first_timer,1,12582.094,1
35,first_timer,1,15707.599,0
27,first_timer,0,13311.307,0
28,first_timer,0,13837.427,1
40,first_timer,1,12824.181,0
38,first_timer,0,15341.054,0
41,first_timer,0,16685.566,0
45,first_timer,1,16374.355,0
41,first_timer,1,14949.051,0
30,first_timer,0,11599.887,1
22,first_timer,0,18692.287,0
45,first_timer,1,13752.797,0
28,first_timer,0,15594.336,0
38,first_timer,1,15223.278,0
33,first_timer,0,15377.211,0
43,first_timer,1,13468.533,1
33,first_timer,1,15098.646,0
24,first_timer,1,16205.359,0
35,first_timer,1,13231.207,1
34,first_timer,1,12770.161,1
36,first_timer,0,16568.354,0
40,first_timer,0,16310.516,0
27,first_timer,0,15967.382,0
37,first_timer,0,17492.512,0
29,first_timer,1,14323.26,1
21,first_timer,1,17736.764,0
42,first_timer,0,11991.809,1
42,first_timer,1,13564.371,1
40,first_timer,1,13646.172,1
36,first_timer,1,16695.992,0
45,first_timer,1,12160.081,1
34,first_timer,0,13725.907,1
43,first_timer,1,11222.563,1
32,first_timer,0,15907.49,0
21,first_timer,0,17395.002,0
33,first_timer,1,14926.37,0
27,first_timer,0,13489.818,1
33,first_timer,1,13754.524,0
37,first_timer,1,14470.39,0
32,first_timer,1,15756.656,0
31,first_timer,0,14335.318,0
30,first_timer,1,16269.438,0
40,first_timer,1,14350.741,0
35,first_timer,1,12353.217,1
39,first_timer,0,13206.62,1
40,first_timer,1,12221.504,0
35,first_timer,0,18342.762,0
35,first_timer,1,11209.705,1
39,first_timer,1,12648.348,0
32,first_timer,1,14568.018,0
35,first_timer,0,15052.242,0
40,first_timer,0,13167.437,1
32,first_timer,0,14848.419,0
42,first_timer,0,15567.675,0
41,first_timer,0,15346.072,1
43,first_timer,1,14261.85,0
31,first_timer,0,16952.428,0
41,first_timer,1,12681.521,1
42,first_timer,0,12170.613,1
31,first_timer,0,15639.306,1
25,first_timer,0,19256.385,0
31,first_timer,0,15167.347,1
38,first_timer,0,13280.766,1
36,first_timer,1,15372.942,0
48,first_timer,0,13824.745,0
40,first_timer,1,16368.271,0
42,first_timer,0,13754.563,0
30,first_timer,0,16181.34,0
25,first_timer,1,12339.03,1
35,first_timer,1,12143.002,1
23,first_timer,0,20171.455,0
50,first_timer,1,14186.658,0
31,first_timer,1,17646.35,0
31,first_timer,1,15135.503,0
29,first_timer,0,15422.998,0
27,first_timer,0,13126.316,1
36,first_timer,1,16137.764,0
34,first_timer,1,11633.418,1
39,first_timer,0,14250.292,0
